Wavelength	Intensity
5.098484848485E+2	4.242700000000E+2
5.098680351906E+2	4.278400000000E+2
5.098875855327E+2	4.353700000000E+2
5.099071358749E+2	4.432200000000E+2
5.099266862170E+2	4.513600000000E+2
5.099462365591E+2	4.568800000000E+2
5.099657869013E+2	4.629400000000E+2
5.099853372434E+2	4.667200000000E+2
5.100048875855E+2	4.708900000000E+2
5.100244379277E+2	4.753900000000E+2
5.100439882698E+2	4.837000000000E+2
5.100635386119E+2	4.925300000000E+2
5.100830889541E+2	4.970100000000E+2
5.101026392962E+2	5.017200000000E+2
5.101221896383E+2	5.068500000000E+2
5.101417399804E+2	5.135000000000E+2
5.101612903226E+2	5.206100000000E+2
5.101808406647E+2	5.269400000000E+2
5.102003910068E+2	5.336000000000E+2
5.102199413490E+2	5.406600000000E+2
5.102394916911E+2	5.498400000000E+2
5.102590420332E+2	5.595200000000E+2
5.102785923754E+2	5.644300000000E+2
5.102981427175E+2	5.696500000000E+2
5.103176930596E+2	5.752300000000E+2
5.103372434018E+2	5.824300000000E+2
5.103567937439E+2	5.902100000000E+2
5.103763440860E+2	5.983500000000E+2
5.103958944282E+2	6.067900000000E+2
5.104154447703E+2	6.155700000000E+2
5.104349951124E+2	6.192300000000E+2
5.104545454545E+2	6.232500000000E+2
5.104740957967E+2	6.275200000000E+2
5.104936461388E+2	6.294000000000E+2
5.105131964809E+2	6.318700000000E+2
5.105327468231E+2	6.361900000000E+2
5.105522971652E+2	6.408600000000E+2
5.105718475073E+2	6.457700000000E+2
5.105913978495E+2	6.585700000000E+2
5.106109481916E+2	6.718700000000E+2
5.106304985337E+2	6.742600000000E+2
5.106500488759E+2	6.770800000000E+2
5.106695992180E+2	6.801500000000E+2
5.106891495601E+2	6.879000000000E+2
5.107086999022E+2	6.961400000000E+2
5.107282502444E+2	7.073900000000E+2
5.107478005865E+2	7.189300000000E+2
5.107673509286E+2	7.308000000000E+2
5.107869012708E+2	7.383300000000E+2
5.108064516129E+2	7.463800000000E+2
5.108260019550E+2	7.501500000000E+2
5.108455522972E+2	7.543400000000E+2
5.108651026393E+2	7.587600000000E+2
5.108846529814E+2	7.676200000000E+2
5.109042033236E+2	7.768600000000E+2
5.109237536657E+2	7.864300000000E+2
5.109433040078E+2	7.947600000000E+2
5.109628543500E+2	8.035800000000E+2
5.109824046921E+2	8.113400000000E+2
5.110019550342E+2	8.194100000000E+2
5.110215053763E+2	8.278600000000E+2
5.110410557185E+2	8.374100000000E+2
5.110606060606E+2	8.474100000000E+2
5.110801564027E+2	8.550600000000E+2
5.110997067449E+2	8.630500000000E+2
5.111192570870E+2	8.714400000000E+2
